"UK Products of agriculture, hunting and related services"
"UK Products of forestry, logging and related services"
UK Fish and other fishing products; aquaculture products; support services to fishing
UK Coal and lignite
UK Crude petroleum and natural gas
UK Metal ores
UK Other mining and quarrying products
UK Mining support services
UK Preserved meat and meat products
"UK Processed and preserved fish, crustaceans, molluscs, fruit and vegetables"
UK Vegetable and animal oils and fats
UK Dairy products
"UK Grain mill products, starches and starch products"
UK Bakery and farinaceous products
UK Other food products
UK Prepared animal feeds
UK Alcoholic beverages
UK Soft drinks
UK Tobacco products
UK Textiles
UK Wearing apparel
UK Leather and related products
"UK Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials"
UK Paper and paper products
UK Printing and recording services
UK Coke and refined petroleum products
"UK Paints, varnishes and similar coatings, printing ink and mastics"
"UK Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations"
UK Other chemical products
"UK Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15"
UK Petrochemicals - 20.14/16/17/60
"UK Dyestuffs, agro-chemicals - 20.12/20"
UK Basic pharmaceutical products and pharmaceutical preparations
UK Rubber and plastic products
"UK Cement, lime, plaster and articles of concrete, cement and plaster"
"UK Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9"
UK Basic iron and steel
UK Other basic metals and casting
UK Weapons and ammunition
"UK Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9"
"UK Computer, electronic and optical products"
UK Electrical equipment
UK Machinery and equipment n.e.c.
"UK Motor vehicles, trailers and semi-trailers"
UK Ships and boats
UK Air and spacecraft and related machinery
UK Other transport equipment - 30.2/4/9
UK Furniture
UK Other manufactured goods
UK Repair and maintenance of ships and boats
UK Repair and maintenance of aircraft and spacecraft
UK Rest of repair; Installation - 33.11-14/17/19/20
"UK Electricity, transmission and distribution"
UK Gas; distribution of gaseous fuels through mains; steam and air conditioning supply
UK Natural water; water treatment and supply services
UK Sewerage services; sewage sludge
"UK Waste collection, treatment and disposal services; materials recovery services"
UK Remediation services and other waste management services
UK Buildings and building construction works
UK Constructions and construction works for civil engineering
UK Specialised construction works
UK Wholesale and retail trade and repair services of motor vehicles and motorcycles
"UK Wholesale trade services, except of motor vehicles and motorcycles"
"UK Retail trade services, except of motor vehicles and motorcycles"
UK Rail transport services
"UK Land transport services and transport services via pipelines, excluding rail transport"
UK Water transport services
UK Air transport services
UK Warehousing and support services for transportation
UK Postal and courier services
UK Accommodation services
UK Food and beverage serving services
UK Publishing services
"UK Motion picture, video and TV programme production services, sound recording & music publishing"
UK Programming and broadcasting services
UK Telecommunications services
"UK Computer programming, consultancy and related services"
UK Information services
"UK Financial services, except insurance and pension funding"
"UK Insurance, reinsurance and pension funding services, except compulsory social security"
UK Pension funding services
UK Services auxiliary to financial services and insurance services
"UK Real estate services, excluding on a fee or contract basis and imputed rent"
UK Owner-Occupiers' Housing Services
UK Real estate services on a fee or contract basis
UK Legal services
"UK Accounting, bookkeeping and auditing services; tax consulting services"
UK Services of head offices; management consulting services
UK Architectural and engineering services; technical testing and analysis services
UK Scientific research and development services
UK Advertising and market research services
"UK Other professional, scientific and technical services"
UK Veterinary services
UK Rental and leasing services
UK Employment services
"UK Travel agency, tour operator and other reservation services and related services"
UK Security and investigation services
UK Services to buildings and landscape
"UK Office administrative, office support and other business support services"
UK Public administration and defence services; compulsory social security services
UK Education services
UK Human health services
UK Residential care services
UK Social work services without accommodation
"UK Creative, arts and entertainment services"
"UK Libraries, archives, museums and other cultural services"
UK Gambling and betting services
UK Sports services and amusement and recreation services
UK Services furnished by membership organisations
UK Repair services of computers and personal and household goods
UK Other personal services
UK Services of households as employers of domestic personnel
"BRA Products of agriculture, hunting and related services"
"BRA Products of forestry, logging and related services"
BRA Fish and other fishing products; aquaculture products; support services to fishing
BRA Coal and lignite
BRA Crude petroleum and natural gas
BRA Metal ores
BRA Other mining and quarrying products
BRA Mining support services
BRA Preserved meat and meat products
"BRA Processed and preserved fish, crustaceans, molluscs, fruit and vegetables"
BRA Vegetable and animal oils and fats
BRA Dairy products
"BRA Grain mill products, starches and starch products"
BRA Bakery and farinaceous products
BRA Other food products
BRA Prepared animal feeds
BRA Alcoholic beverages
BRA Soft drinks
BRA Tobacco products
BRA Textiles
BRA Wearing apparel
BRA Leather and related products
"BRA Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials"
BRA Paper and paper products
BRA Printing and recording services
BRA Coke and refined petroleum products
"BRA Paints, varnishes and similar coatings, printing ink and mastics"
"BRA Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations"
BRA Other chemical products
"BRA Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15"
BRA Petrochemicals - 20.14/16/17/60
"BRA Dyestuffs, agro-chemicals - 20.12/20"
BRA Basic pharmaceutical products and pharmaceutical preparations
BRA Rubber and plastic products
"BRA Cement, lime, plaster and articles of concrete, cement and plaster"
"BRA Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9"
BRA Basic iron and steel
BRA Other basic metals and casting
BRA Weapons and ammunition
"BRA Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9"
"BRA Computer, electronic and optical products"
BRA Electrical equipment
BRA Machinery and equipment n.e.c.
"BRA Motor vehicles, trailers and semi-trailers"
BRA Ships and boats
BRA Air and spacecraft and related machinery
BRA Other transport equipment - 30.2/4/9
BRA Furniture
BRA Other manufactured goods
BRA Repair and maintenance of ships and boats
BRA Repair and maintenance of aircraft and spacecraft
BRA Rest of repair; Installation - 33.11-14/17/19/20
"BRA Electricity, transmission and distribution"
BRA Gas; distribution of gaseous fuels through mains; steam and air conditioning supply
BRA Natural water; water treatment and supply services
BRA Sewerage services; sewage sludge
"BRA Waste collection, treatment and disposal services; materials recovery services"
BRA Remediation services and other waste management services
BRA Buildings and building construction works
BRA Constructions and construction works for civil engineering
BRA Specialised construction works
BRA Wholesale and retail trade and repair services of motor vehicles and motorcycles
"BRA Wholesale trade services, except of motor vehicles and motorcycles"
"BRA Retail trade services, except of motor vehicles and motorcycles"
BRA Rail transport services
"BRA Land transport services and transport services via pipelines, excluding rail transport"
BRA Water transport services
BRA Air transport services
BRA Warehousing and support services for transportation
BRA Postal and courier services
BRA Accommodation services
BRA Food and beverage serving services
BRA Publishing services
"BRA Motion picture, video and TV programme production services, sound recording & music publishing"
BRA Programming and broadcasting services
BRA Telecommunications services
"BRA Computer programming, consultancy and related services"
BRA Information services
"BRA Financial services, except insurance and pension funding"
"BRA Insurance, reinsurance and pension funding services, except compulsory social security"
BRA Pension funding services
BRA Services auxiliary to financial services and insurance services
"BRA Real estate services, excluding on a fee or contract basis and imputed rent"
BRA Owner-Occupiers' Housing Services
BRA Real estate services on a fee or contract basis
BRA Legal services
"BRA Accounting, bookkeeping and auditing services; tax consulting services"
BRA Services of head offices; management consulting services
BRA Architectural and engineering services; technical testing and analysis services
BRA Scientific research and development services
BRA Advertising and market research services
"BRA Other professional, scientific and technical services"
BRA Veterinary services
BRA Rental and leasing services
BRA Employment services
"BRA Travel agency, tour operator and other reservation services and related services"
BRA Security and investigation services
BRA Services to buildings and landscape
"BRA Office administrative, office support and other business support services"
BRA Public administration and defence services; compulsory social security services
BRA Education services
BRA Human health services
BRA Residential care services
BRA Social work services without accommodation
"BRA Creative, arts and entertainment services"
"BRA Libraries, archives, museums and other cultural services"
BRA Gambling and betting services
BRA Sports services and amusement and recreation services
BRA Services furnished by membership organisations
BRA Repair services of computers and personal and household goods
BRA Other personal services
BRA Services of households as employers of domestic personnel
"RUS Products of agriculture, hunting and related services"
"RUS Products of forestry, logging and related services"
RUS Fish and other fishing products; aquaculture products; support services to fishing
RUS Coal and lignite
RUS Crude petroleum and natural gas
RUS Metal ores
RUS Other mining and quarrying products
RUS Mining support services
RUS Preserved meat and meat products
"RUS Processed and preserved fish, crustaceans, molluscs, fruit and vegetables"
RUS Vegetable and animal oils and fats
RUS Dairy products
"RUS Grain mill products, starches and starch products"
RUS Bakery and farinaceous products
RUS Other food products
RUS Prepared animal feeds
RUS Alcoholic beverages
RUS Soft drinks
RUS Tobacco products
RUS Textiles
RUS Wearing apparel
RUS Leather and related products
"RUS Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials"
RUS Paper and paper products
RUS Printing and recording services
RUS Coke and refined petroleum products
"RUS Paints, varnishes and similar coatings, printing ink and mastics"
"RUS Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations"
RUS Other chemical products
"RUS Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15"
RUS Petrochemicals - 20.14/16/17/60
"RUS Dyestuffs, agro-chemicals - 20.12/20"
RUS Basic pharmaceutical products and pharmaceutical preparations
RUS Rubber and plastic products
"RUS Cement, lime, plaster and articles of concrete, cement and plaster"
"RUS Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9"
RUS Basic iron and steel
RUS Other basic metals and casting
RUS Weapons and ammunition
"RUS Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9"
"RUS Computer, electronic and optical products"
RUS Electrical equipment
RUS Machinery and equipment n.e.c.
"RUS Motor vehicles, trailers and semi-trailers"
RUS Ships and boats
RUS Air and spacecraft and related machinery
RUS Other transport equipment - 30.2/4/9
RUS Furniture
RUS Other manufactured goods
RUS Repair and maintenance of ships and boats
RUS Repair and maintenance of aircraft and spacecraft
RUS Rest of repair; Installation - 33.11-14/17/19/20
"RUS Electricity, transmission and distribution"
RUS Gas; distribution of gaseous fuels through mains; steam and air conditioning supply
RUS Natural water; water treatment and supply services
RUS Sewerage services; sewage sludge
"RUS Waste collection, treatment and disposal services; materials recovery services"
RUS Remediation services and other waste management services
RUS Buildings and building construction works
RUS Constructions and construction works for civil engineering
RUS Specialised construction works
RUS Wholesale and retail trade and repair services of motor vehicles and motorcycles
"RUS Wholesale trade services, except of motor vehicles and motorcycles"
"RUS Retail trade services, except of motor vehicles and motorcycles"
RUS Rail transport services
"RUS Land transport services and transport services via pipelines, excluding rail transport"
RUS Water transport services
RUS Air transport services
RUS Warehousing and support services for transportation
RUS Postal and courier services
RUS Accommodation services
RUS Food and beverage serving services
RUS Publishing services
"RUS Motion picture, video and TV programme production services, sound recording & music publishing"
RUS Programming and broadcasting services
RUS Telecommunications services
"RUS Computer programming, consultancy and related services"
RUS Information services
"RUS Financial services, except insurance and pension funding"
"RUS Insurance, reinsurance and pension funding services, except compulsory social security"
RUS Pension funding services
RUS Services auxiliary to financial services and insurance services
"RUS Real estate services, excluding on a fee or contract basis and imputed rent"
RUS Owner-Occupiers' Housing Services
RUS Real estate services on a fee or contract basis
RUS Legal services
"RUS Accounting, bookkeeping and auditing services; tax consulting services"
RUS Services of head offices; management consulting services
RUS Architectural and engineering services; technical testing and analysis services
RUS Scientific research and development services
RUS Advertising and market research services
"RUS Other professional, scientific and technical services"
RUS Veterinary services
RUS Rental and leasing services
RUS Employment services
"RUS Travel agency, tour operator and other reservation services and related services"
RUS Security and investigation services
RUS Services to buildings and landscape
"RUS Office administrative, office support and other business support services"
RUS Public administration and defence services; compulsory social security services
RUS Education services
RUS Human health services
RUS Residential care services
RUS Social work services without accommodation
"RUS Creative, arts and entertainment services"
"RUS Libraries, archives, museums and other cultural services"
RUS Gambling and betting services
RUS Sports services and amusement and recreation services
RUS Services furnished by membership organisations
RUS Repair services of computers and personal and household goods
RUS Other personal services
RUS Services of households as employers of domestic personnel
"IND Products of agriculture, hunting and related services"
"IND Products of forestry, logging and related services"
IND Fish and other fishing products; aquaculture products; support services to fishing
IND Coal and lignite
IND Crude petroleum and natural gas
IND Metal ores
IND Other mining and quarrying products
IND Mining support services
IND Preserved meat and meat products
"IND Processed and preserved fish, crustaceans, molluscs, fruit and vegetables"
IND Vegetable and animal oils and fats
IND Dairy products
"IND Grain mill products, starches and starch products"
IND Bakery and farinaceous products
IND Other food products
IND Prepared animal feeds
IND Alcoholic beverages
IND Soft drinks
IND Tobacco products
IND Textiles
IND Wearing apparel
IND Leather and related products
"IND Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials"
IND Paper and paper products
IND Printing and recording services
IND Coke and refined petroleum products
"IND Paints, varnishes and similar coatings, printing ink and mastics"
"IND Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations"
IND Other chemical products
"IND Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15"
IND Petrochemicals - 20.14/16/17/60
"IND Dyestuffs, agro-chemicals - 20.12/20"
IND Basic pharmaceutical products and pharmaceutical preparations
IND Rubber and plastic products
"IND Cement, lime, plaster and articles of concrete, cement and plaster"
"IND Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9"
IND Basic iron and steel
IND Other basic metals and casting
IND Weapons and ammunition
"IND Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9"
"IND Computer, electronic and optical products"
IND Electrical equipment
IND Machinery and equipment n.e.c.
"IND Motor vehicles, trailers and semi-trailers"
IND Ships and boats
IND Air and spacecraft and related machinery
IND Other transport equipment - 30.2/4/9
IND Furniture
IND Other manufactured goods
IND Repair and maintenance of ships and boats
IND Repair and maintenance of aircraft and spacecraft
IND Rest of repair; Installation - 33.11-14/17/19/20
"IND Electricity, transmission and distribution"
IND Gas; distribution of gaseous fuels through mains; steam and air conditioning supply
IND Natural water; water treatment and supply services
IND Sewerage services; sewage sludge
"IND Waste collection, treatment and disposal services; materials recovery services"
IND Remediation services and other waste management services
IND Buildings and building construction works
IND Constructions and construction works for civil engineering
IND Specialised construction works
IND Wholesale and retail trade and repair services of motor vehicles and motorcycles
"IND Wholesale trade services, except of motor vehicles and motorcycles"
"IND Retail trade services, except of motor vehicles and motorcycles"
IND Rail transport services
"IND Land transport services and transport services via pipelines, excluding rail transport"
IND Water transport services
IND Air transport services
IND Warehousing and support services for transportation
IND Postal and courier services
IND Accommodation services
IND Food and beverage serving services
IND Publishing services
"IND Motion picture, video and TV programme production services, sound recording & music publishing"
IND Programming and broadcasting services
IND Telecommunications services
"IND Computer programming, consultancy and related services"
IND Information services
"IND Financial services, except insurance and pension funding"
"IND Insurance, reinsurance and pension funding services, except compulsory social security"
IND Pension funding services
IND Services auxiliary to financial services and insurance services
"IND Real estate services, excluding on a fee or contract basis and imputed rent"
IND Owner-Occupiers' Housing Services
IND Real estate services on a fee or contract basis
IND Legal services
"IND Accounting, bookkeeping and auditing services; tax consulting services"
IND Services of head offices; management consulting services
IND Architectural and engineering services; technical testing and analysis services
IND Scientific research and development services
IND Advertising and market research services
"IND Other professional, scientific and technical services"
IND Veterinary services
IND Rental and leasing services
IND Employment services
"IND Travel agency, tour operator and other reservation services and related services"
IND Security and investigation services
IND Services to buildings and landscape
"IND Office administrative, office support and other business support services"
IND Public administration and defence services; compulsory social security services
IND Education services
IND Human health services
IND Residential care services
IND Social work services without accommodation
"IND Creative, arts and entertainment services"
"IND Libraries, archives, museums and other cultural services"
IND Gambling and betting services
IND Sports services and amusement and recreation services
IND Services furnished by membership organisations
IND Repair services of computers and personal and household goods
IND Other personal services
IND Services of households as employers of domestic personnel
"CHI Products of agriculture, hunting and related services"
"CHI Products of forestry, logging and related services"
CHI Fish and other fishing products; aquaculture products; support services to fishing
CHI Coal and lignite
CHI Crude petroleum and natural gas
CHI Metal ores
CHI Other mining and quarrying products
CHI Mining support services
CHI Preserved meat and meat products
"CHI Processed and preserved fish, crustaceans, molluscs, fruit and vegetables"
CHI Vegetable and animal oils and fats
CHI Dairy products
"CHI Grain mill products, starches and starch products"
CHI Bakery and farinaceous products
CHI Other food products
CHI Prepared animal feeds
CHI Alcoholic beverages
CHI Soft drinks
CHI Tobacco products
CHI Textiles
CHI Wearing apparel
CHI Leather and related products
"CHI Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials"
CHI Paper and paper products
CHI Printing and recording services
CHI Coke and refined petroleum products
"CHI Paints, varnishes and similar coatings, printing ink and mastics"
"CHI Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations"
CHI Other chemical products
"CHI Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15"
CHI Petrochemicals - 20.14/16/17/60
"CHI Dyestuffs, agro-chemicals - 20.12/20"
CHI Basic pharmaceutical products and pharmaceutical preparations
CHI Rubber and plastic products
"CHI Cement, lime, plaster and articles of concrete, cement and plaster"
"CHI Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9"
CHI Basic iron and steel
CHI Other basic metals and casting
CHI Weapons and ammunition
"CHI Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9"
"CHI Computer, electronic and optical products"
CHI Electrical equipment
CHI Machinery and equipment n.e.c.
"CHI Motor vehicles, trailers and semi-trailers"
CHI Ships and boats
CHI Air and spacecraft and related machinery
CHI Other transport equipment - 30.2/4/9
CHI Furniture
CHI Other manufactured goods
CHI Repair and maintenance of ships and boats
CHI Repair and maintenance of aircraft and spacecraft
CHI Rest of repair; Installation - 33.11-14/17/19/20
"CHI Electricity, transmission and distribution"
CHI Gas; distribution of gaseous fuels through mains; steam and air conditioning supply
CHI Natural water; water treatment and supply services
CHI Sewerage services; sewage sludge
"CHI Waste collection, treatment and disposal services; materials recovery services"
CHI Remediation services and other waste management services
CHI Buildings and building construction works
CHI Constructions and construction works for civil engineering
CHI Specialised construction works
CHI Wholesale and retail trade and repair services of motor vehicles and motorcycles
"CHI Wholesale trade services, except of motor vehicles and motorcycles"
"CHI Retail trade services, except of motor vehicles and motorcycles"
CHI Rail transport services
"CHI Land transport services and transport services via pipelines, excluding rail transport"
CHI Water transport services
CHI Air transport services
CHI Warehousing and support services for transportation
CHI Postal and courier services
CHI Accommodation services
CHI Food and beverage serving services
CHI Publishing services
"CHI Motion picture, video and TV programme production services, sound recording & music publishing"
CHI Programming and broadcasting services
CHI Telecommunications services
"CHI Computer programming, consultancy and related services"
CHI Information services
"CHI Financial services, except insurance and pension funding"
"CHI Insurance, reinsurance and pension funding services, except compulsory social security"
CHI Pension funding services
CHI Services auxiliary to financial services and insurance services
"CHI Real estate services, excluding on a fee or contract basis and imputed rent"
CHI Owner-Occupiers' Housing Services
CHI Real estate services on a fee or contract basis
CHI Legal services
"CHI Accounting, bookkeeping and auditing services; tax consulting services"
CHI Services of head offices; management consulting services
CHI Architectural and engineering services; technical testing and analysis services
CHI Scientific research and development services
CHI Advertising and market research services
"CHI Other professional, scientific and technical services"
CHI Veterinary services
CHI Rental and leasing services
CHI Employment services
"CHI Travel agency, tour operator and other reservation services and related services"
CHI Security and investigation services
CHI Services to buildings and landscape
"CHI Office administrative, office support and other business support services"
CHI Public administration and defence services; compulsory social security services
CHI Education services
CHI Human health services
CHI Residential care services
CHI Social work services without accommodation
"CHI Creative, arts and entertainment services"
"CHI Libraries, archives, museums and other cultural services"
CHI Gambling and betting services
CHI Sports services and amusement and recreation services
CHI Services furnished by membership organisations
CHI Repair services of computers and personal and household goods
CHI Other personal services
CHI Services of households as employers of domestic personnel
"SA Products of agriculture, hunting and related services"
"SA Products of forestry, logging and related services"
SA Fish and other fishing products; aquaculture products; support services to fishing
SA Coal and lignite
SA Crude petroleum and natural gas
SA Metal ores
SA Other mining and quarrying products
SA Mining support services
SA Preserved meat and meat products
"SA Processed and preserved fish, crustaceans, molluscs, fruit and vegetables"
SA Vegetable and animal oils and fats
SA Dairy products
"SA Grain mill products, starches and starch products"
SA Bakery and farinaceous products
SA Other food products
SA Prepared animal feeds
SA Alcoholic beverages
SA Soft drinks
SA Tobacco products
SA Textiles
SA Wearing apparel
SA Leather and related products
"SA Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials"
SA Paper and paper products
SA Printing and recording services
SA Coke and refined petroleum products
"SA Paints, varnishes and similar coatings, printing ink and mastics"
"SA Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations"
SA Other chemical products
"SA Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15"
SA Petrochemicals - 20.14/16/17/60
"SA Dyestuffs, agro-chemicals - 20.12/20"
SA Basic pharmaceutical products and pharmaceutical preparations
SA Rubber and plastic products
"SA Cement, lime, plaster and articles of concrete, cement and plaster"
"SA Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9"
SA Basic iron and steel
SA Other basic metals and casting
SA Weapons and ammunition
"SA Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9"
"SA Computer, electronic and optical products"
SA Electrical equipment
SA Machinery and equipment n.e.c.
"SA Motor vehicles, trailers and semi-trailers"
SA Ships and boats
SA Air and spacecraft and related machinery
SA Other transport equipment - 30.2/4/9
SA Furniture
SA Other manufactured goods
SA Repair and maintenance of ships and boats
SA Repair and maintenance of aircraft and spacecraft
SA Rest of repair; Installation - 33.11-14/17/19/20
"SA Electricity, transmission and distribution"
SA Gas; distribution of gaseous fuels through mains; steam and air conditioning supply
SA Natural water; water treatment and supply services
SA Sewerage services; sewage sludge
"SA Waste collection, treatment and disposal services; materials recovery services"
SA Remediation services and other waste management services
SA Buildings and building construction works
